test_id,port,expected,detected,confidence,match,scenario_type,scenario_subtype,difficulty,latency_ms,reasoning,banner_hex,signals
CONFUSE_00705,23,telnet,unknown,25.0,False,protocol_confusion,telnet_pretending,evil,0.05,Low behavioral consistency (34): likely honeypot or protocol mismatch,485454502f312e3120323030204f4b0d0a,{'http': 90}
PARTIAL_00015_mut_008,5386,ssh,unknown,19.0,False,partial_banner,truncation_byte_flip,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,33734c2d322e322d,{'unknown': 1}
PARTIAL_00075_mut_004,4970,ftp,unknown,19.0,False,partial_banner,truncation_header_reorder,evil,0.03,Low behavioral consistency (50): likely honeypot or protocol mismatch,3232,{'unknown': 1}
PARTIAL_00132_mut_005,8061,http,http,76.0,True,partial_banner,mid_header_eof_header_reorder,evil,0.1,normal decision,485454502f312e3120323030204f4b0d0a5365727665723a204170616368650d0a436f6e74656e742d54,{'http': 90}
CONFUSE_00706,23,telnet,unknown,25.0,False,protocol_confusion,telnet_pretending,evil,0.07,Low behavioral consistency (34): likely honeypot or protocol mismatch,485454502f312e3120323030204f4b0d0a,{'http': 90}
PARTIAL_00015_mut_009,5479,ssh,unknown,25.0,False,partial_banner,truncation_case_mutation,evil,0.05,Low behavioral consistency (50): likely honeypot or protocol mismatch,5353482d322e302d,{'ssh': 70}
PARTIAL_00075_mut_005,5040,ftp,unknown,19.0,False,partial_banner,truncation_case_mutation,evil,0.03,Low behavioral consistency (50): likely honeypot or protocol mismatch,3232,{'unknown': 1}
PARTIAL_00132_mut_006,8163,http,http,76.0,True,partial_banner,mid_header_eof_timing,evil,0.11,normal decision,485454502f312e3120323030204f4b0d0a5365727665723a204170616368650d0a436f6e74656e742d54,{'http': 90}
CONFUSE_00707,23,telnet,http,75.0,False,protocol_confusion,telnet_pretending,evil,0.09,normal decision,485454502f312e3120323030204f4b0d0a8268a928,{'http': 90}
PARTIAL_00016_mut_000,5414,ssh,ssh,65.0,True,partial_banner,truncation_binary_noise,hard,0.11,untrusted decision,02285353482d322e302d6472,{'ssh': 95}
PARTIAL_00075_mut_006,4962,ftp,unknown,19.0,False,partial_banner,truncation_binary_noise,evil,0.03,Low behavioral consistency (50): likely honeypot or protocol mismatch,3232ff,{'unknown': 1}
PARTIAL_00132_mut_007,8045,http,http,76.0,True,partial_banner,mid_header_eof_case_mutation,evil,0.11,normal decision,485454702f312e3120323030206f6b0d0a5365725665523a204170616368650d0a636f6e74456e742d74,{'http': 90}
CONFUSE_00708,23,telnet,unknown,25.0,False,protocol_confusion,telnet_pretending,evil,0.06,Low behavioral consistency (34): likely honeypot or protocol mismatch,485454502f312e3120323030204f4b0d0a,{'http': 90}
PARTIAL_00016_mut_001,5452,ssh,unknown,25.0,False,partial_banner,truncation_truncation,hard,0.04,Low behavioral consistency (50): likely honeypot or protocol mismatch,5353482d322e,{'ssh': 40}
PARTIAL_00132_mut_008,8127,http,http,76.0,True,partial_banner,mid_header_eof_header_reorder,evil,0.08,normal decision,485454502f312e3120323030204f4b0d0a5365727665723a204170616368650d0a436f6e74656e742d54,{'http': 90}
CONFUSE_00709,23,telnet,unknown,25.0,False,protocol_confusion,telnet_pretending,evil,0.06,Low behavioral consistency (34): likely honeypot or protocol mismatch,485454502f312e3120323030204f4b0d0a,{'http': 90}
PARTIAL_00016_mut_002,5445,ssh,unknown,21.0,False,partial_banner,truncation_double_mutation,hard,0.03,untrusted decision,5342487d322e302d2472ea2038,{'unknown': 1}
PARTIAL_00075_mut_008,5006,ftp,unknown,19.0,False,partial_banner,truncation_byte_deletion,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,32,{'unknown': 1}
PARTIAL_00132_mut_009,8043,http,http,69.0,True,partial_banner,mid_header_eof_byte_flip,evil,0.07,normal decision,485454503f312e3120323030204f4b0d0a5365727665723a204170616368650d0a436f6e74656e742d54,{'http': 75}
CONFUSE_00710,23,telnet,http,75.0,False,protocol_confusion,telnet_pretending,evil,0.05,normal decision,485454502f312e3120323030204f4b0d0a1a89c114,{'http': 90}
PARTIAL_00016_mut_003,5449,ssh,unknown,21.0,False,partial_banner,truncation_double_mutation,hard,0.03,untrusted decision,535358d55f2b2d322e312d6d52,{'unknown': 1}
PARTIAL_00075_mut_009,5096,ftp,unknown,19.0,False,partial_banner,truncation_timing,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,3232,{'unknown': 1}
PARTIAL_00132_mut_010,8046,http,unknown,25.0,False,partial_banner,mid_header_eof_truncation_extreme,evil,0.03,Low behavioral consistency (50): likely honeypot or protocol mismatch,485454502f31,{'http': 35}
CONFUSE_00711,443,https,unknown,25.0,False,protocol_confusion,https_pretending,evil,0.07,Low behavioral consistency (42): likely honeypot or protocol mismatch,5353482d322e302d5365637572655365727665720d0a,{'ssh': 95}
PARTIAL_00016_mut_004,5390,ssh,unknown,20.0,False,partial_banner,truncation_header_reorder,hard,0.05,Honeypot behavior detected,5353482d322e302d6472,{'ssh': 95}
PARTIAL_00075_mut_010,4996,ftp,unknown,19.0,False,partial_banner,truncation_byte_flip,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,2256,{'unknown': 1}
PARTIAL_00132_mut_011,8049,http,http,76.0,True,partial_banner,mid_header_eof_byte_insertion,evil,0.07,normal decision,485454502f312e312032303020141e0539ac8d91dc7b767088b5794f4b0d0a5365727665723a204170616368650d0a436f6e,{'http': 90}
CONFUSE_00712,443,https,ssh,81.0,False,protocol_confusion,https_pretending,evil,0.08,normal decision,5353482d322e302d5365637572655365727665720d0a6ff56aaa9b076c613cf5,{'ssh': 95}
PARTIAL_00016_mut_005,5482,ssh,unknown,19.0,False,partial_banner,truncation_truncation_extreme,hard,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,53,{'unknown': 1}
PARTIAL_00075_mut_011,5046,ftp,unknown,19.0,False,partial_banner,truncation_truncation,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,32,{'unknown': 1}
PARTIAL_00132_mut_012,8060,http,http,54.0,True,partial_banner,mid_header_eof_byte_flip,evil,0.07,untrusted decision,485454502f31263120323230204f4f0d0a5365727665723a284178616368650f0a436e6e64456e742d54,{'http': 75}
CONFUSE_00713,443,https,unknown,25.0,False,protocol_confusion,https_pretending,evil,0.06,Low behavioral consistency (42): likely honeypot or protocol mismatch,5353482d322e302d5365637572655365727665720d0a,{'ssh': 95}
PARTIAL_00016_mut_006,5431,ssh,unknown,19.0,False,partial_banner,truncation_truncation_extreme,hard,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,53,{'unknown': 1}
PARTIAL_00075_mut_012,4979,ftp,unknown,19.0,False,partial_banner,truncation_truncation_extreme,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,32,{'unknown': 1}
PARTIAL_00132_mut_013,8121,http,http,76.0,True,partial_banner,mid_header_eof_binary_noise,evil,0.08,normal decision,485454502f312e3120323030204f4b0d0a5365727665723a204158708f36017a9ddec5e46d76332970616368650d0a436f6e,{'http': 90}
CONFUSE_00714,443,https,unknown,25.0,False,protocol_confusion,https_pretending,evil,0.06,Low behavioral consistency (42): likely honeypot or protocol mismatch,5353482d322e302d5365637572655365727665720d0a,{'ssh': 95}
PARTIAL_00016_mut_007,5414,ssh,unknown,20.0,False,partial_banner,truncation_binary_noise,hard,0.05,Honeypot behavior detected,5353482d32c62e302d6472,{'ssh': 95}
PARTIAL_00132_mut_014,8108,http,http,76.0,True,partial_banner,mid_header_eof_binary_noise,evil,0.09,normal decision,485454502f312e3120323030204f4b0d0a5365727665723a204170616368650dc4c20b8b69fbdfafa40aff0a436f6e74656e,{'http': 90}
CONFUSE_00715,443,https,unknown,25.0,False,protocol_confusion,https_pretending,evil,0.05,Low behavioral consistency (42): likely honeypot or protocol mismatch,5353482d322e302d5365637572655365727665720d0a,{'ssh': 95}
PARTIAL_00016_mut_008,5471,ssh,unknown,21.0,False,partial_banner,truncation_byte_flip,hard,0.03,untrusted decision,5373c92f320e302d6452,{'unknown': 1}
PARTIAL_00075_mut_014,5017,ftp,unknown,19.0,False,partial_banner,truncation_timing,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,3232,{'unknown': 1}
PARTIAL_00132_mut_015,8093,http,http,76.0,True,partial_banner,mid_header_eof_timing,evil,0.07,normal decision,485454502f312e3120323030204f4b0d0a5365727665723a204170616368650d0a436f6e74656e742d54,{'http': 90}
CONFUSE_00716,443,https,unknown,25.0,False,protocol_confusion,https_pretending,evil,0.06,Low behavioral consistency (42): likely honeypot or protocol mismatch,5353482d322e302d5365637572655365727665720d0aa490c2ee,{'ssh': 95}
PARTIAL_00016_mut_009,5419,ssh,ssh,65.0,True,partial_banner,truncation_binary_noise,hard,0.05,untrusted decision,4520ea5353482d322e302d6472,{'ssh': 95}
PARTIAL_00076_mut_000,5428,ftp,unknown,19.0,False,partial_banner,truncation_truncation_extreme,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,32,{'unknown': 1}
PARTIAL_00132_mut_016,8061,http,http,75.0,True,partial_banner,mid_header_eof_double_mutation,evil,0.07,normal decision,485454502f312e312030703020674b0d0a536572b4cf8c7665723a204170616368650d0a436f6e74652e742d54,{'http': 90}
PARTIAL_00319_mut_005,43468,unknown,closed,10,False,partial_banner,extreme_truncation_byte_deletion,evil,31.28,Port closed (connection refused),,{}
PARTIAL_00250_mut_010,35925,unknown,closed,10,False,partial_banner,extreme_truncation_byte_deletion,evil,30.19,Port closed (connection refused),,{}
PARTIAL_00320_mut_001,36287,unknown,closed,10,False,partial_banner,extreme_truncation_byte_deletion,evil,28.95,Port closed (connection refused),,{}
PARTIAL_00320_mut_003,36308,unknown,closed,10,False,partial_banner,extreme_truncation_byte_deletion,evil,28.2,Port closed (connection refused),,{}
PARTIAL_00250_mut_019,35880,unknown,closed,10,False,partial_banner,extreme_truncation_byte_deletion,evil,27.71,Port closed (connection refused),,{}
PARTIAL_00320_mut_005,36300,unknown,closed,10,False,partial_banner,extreme_truncation_byte_deletion,evil,27.71,Port closed (connection refused),,{}
CONFUSE_00717,443,https,unknown,25.0,False,protocol_confusion,https_pretending,evil,0.07,Low behavioral consistency (42): likely honeypot or protocol mismatch,5353482d322e302d5365637572655365727665720d0a,{'ssh': 95}
PARTIAL_00016_mut_010,5407,ssh,unknown,19.0,False,partial_banner,truncation_truncation,hard,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,53,{'unknown': 1}
PARTIAL_00076_mut_001,5462,ftp,unknown,19.0,False,partial_banner,truncation_byte_flip,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,177233,{'unknown': 1}
PARTIAL_00132_mut_017,8055,http,http,75.0,True,partial_banner,mid_header_eof_case_mutation,evil,0.1,normal decision,485454502f312e3120323030204f4b0d0a5345725665723a206170616368650d0a636f4e54456e742d54,{'http': 90}
CONFUSE_00718,443,https,ssh,81.0,False,protocol_confusion,https_pretending,evil,0.06,normal decision,5353482d322e302d5365637572655365727665720d0ab8feee32f0,{'ssh': 95}
PARTIAL_00017_mut_000,5049,ssh,ssh,39.0,True,partial_banner,truncation_byte_flip,hard,0.05,untrusted decision,5353482d132e302d24726f706ae571,{'ssh': 40}
PARTIAL_00076_mut_002,5435,ftp,unknown,19.0,False,partial_banner,truncation_truncation_extreme,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,32,{'unknown': 1}
PARTIAL_00132_mut_018,8067,http,http,75.0,True,partial_banner,mid_header_eof_byte_flip,evil,0.07,normal decision,485454502f312e3120323230204f490d085365727665723b204170616768650d0a536f6e74656e752d54,{'http': 90}
CONFUSE_00719,443,https,unknown,25.0,False,protocol_confusion,https_pretending,evil,0.05,Low behavioral consistency (42): likely honeypot or protocol mismatch,5353482d322e302d5365637572655365727665720d0a,{'ssh': 95}
PARTIAL_00017_mut_001,5013,ssh,ssh,39.0,True,partial_banner,truncation_byte_flip,hard,0.05,untrusted decision,5353482d302a702d64726ff0426521,{'ssh': 40}
PARTIAL_00076_mut_003,5506,ftp,unknown,25.0,False,partial_banner,truncation_timing,evil,0.04,Low behavioral consistency (50): likely honeypot or protocol mismatch,323230,{'ftp': 35}
PARTIAL_00132_mut_019,8053,http,http,75.0,True,partial_banner,mid_header_eof_byte_deletion,evil,0.07,normal decision,485454502f312e3120323030204f4b0d0a65723a204170616368650d0a436f6e74656e742d54,{'http': 90}
CONFUSE_00720,443,https,ssh,81.0,False,protocol_confusion,https_pretending,evil,0.06,normal decision,5353482d322e302d5365637572655365727665720d0abda0d317,{'ssh': 95}
PARTIAL_00017_mut_002,5005,ssh,unknown,21.0,False,partial_banner,truncation_binary_noise,hard,0.05,untrusted decision,5353882ad9482d322e302d64726f70626561,{'unknown': 1}
PARTIAL_00076_mut_004,5474,ftp,unknown,19.0,False,partial_banner,truncation_truncation_extreme,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,32,{'unknown': 1}
PARTIAL_00133_mut_000,51,smtp,unknown,19.0,False,partial_banner,mid_header_eof_truncation,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,48,{'unknown': 1}
CONFUSE_00721,8443,https,unknown,25.0,False,protocol_confusion,https_pretending,evil,0.05,Low behavioral consistency (42): likely honeypot or protocol mismatch,5353482d322e302d5365637572655365727665720d0a,{'ssh': 95}
PARTIAL_00017_mut_003,5038,ssh,ssh,39.0,True,partial_banner,truncation_double_mutation,hard,0.05,untrusted decision,5373482d322c302d74e4da55727f70626161,{'ssh': 40}
PARTIAL_00076_mut_005,5426,ftp,unknown,25.0,False,partial_banner,truncation_header_reorder,evil,0.03,Low behavioral consistency (50): likely honeypot or protocol mismatch,323230,{'ftp': 35}
PARTIAL_00133_mut_001,41,smtp,unknown,19.0,False,partial_banner,mid_header_eof_truncation_extreme,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,48,{'unknown': 1}
CONFUSE_00722,8443,https,ssh,81.0,False,protocol_confusion,https_pretending,evil,0.06,normal decision,5353482d322e302d5365637572655365727665720d0a0885d5,{'ssh': 95}
PARTIAL_00017_mut_004,5031,ssh,ssh,69.0,True,partial_banner,truncation_binary_noise,hard,0.05,normal decision,5353482d322e302d15b4de64726f70626561,{'ssh': 70}
PARTIAL_00076_mut_006,5482,ftp,unknown,19.0,False,partial_banner,truncation_byte_flip,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,323ad4,{'unknown': 1}
PARTIAL_00133_mut_002,98,smtp,unknown,19.0,False,partial_banner,mid_header_eof_double_mutation,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,33895b4fd054,{'unknown': 1}
CONFUSE_00723,8443,https,ssh,81.0,False,protocol_confusion,https_pretending,evil,0.05,normal decision,5353482d322e302d5365637572655365727665720d0aa875c27d,{'ssh': 95}
PARTIAL_00017_mut_005,4953,ssh,ssh,39.0,True,partial_banner,truncation_byte_flip,hard,0.05,untrusted decision,5353482d322a302d64722f70626561,{'ssh': 40}
PARTIAL_00076_mut_007,5382,ftp,unknown,25.0,False,partial_banner,truncation_timing,evil,0.03,Low behavioral consistency (50): likely honeypot or protocol mismatch,323230,{'ftp': 35}
PARTIAL_00133_mut_003,49,smtp,unknown,21.0,False,partial_banner,mid_header_eof_byte_insertion,evil,0.03,untrusted decision,48545b4e5f7d04a6578b0a1dc9455518f054,{'unknown': 1}
CONFUSE_00724,8443,https,ssh,81.0,False,protocol_confusion,https_pretending,evil,0.06,normal decision,5353482d322e302d5365637572655365727665720d0a83fafbeb56b4,{'ssh': 95}
PARTIAL_00017_mut_006,5050,ssh,unknown,20.0,False,partial_banner,truncation_byte_deletion,hard,0.04,Honeypot behavior detected,5353482d322e302d6472,{'ssh': 95}
PARTIAL_00076_mut_008,5392,ftp,unknown,25.0,False,partial_banner,truncation_case_mutation,evil,0.03,Low behavioral consistency (50): likely honeypot or protocol mismatch,323230,{'ftp': 35}
PARTIAL_00133_mut_004,103,smtp,unknown,19.0,False,partial_banner,mid_header_eof_byte_deletion,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,48,{'unknown': 1}
CONFUSE_00725,8443,https,ssh,82.0,False,protocol_confusion,https_pretending,evil,0.06,normal decision,5353482d322e302d5365637572655365727665720d0afa5e1e11261803d346,{'ssh': 95}
PARTIAL_00017_mut_007,5049,ssh,ssh,69.0,True,partial_banner,truncation_binary_noise,hard,0.05,normal decision,5353482d322e30222d64726f70626561,{'ssh': 70}
PARTIAL_00076_mut_009,5412,ftp,unknown,19.0,False,partial_banner,truncation_byte_flip,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,317200,{'unknown': 1}
PARTIAL_00133_mut_005,121,smtp,unknown,19.0,False,partial_banner,mid_header_eof_case_mutation,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,485454,{'unknown': 1}
CONFUSE_00726,8443,https,unknown,25.0,False,protocol_confusion,https_pretending,evil,0.05,Low behavioral consistency (42): likely honeypot or protocol mismatch,5353482d322e302d5365637572655365727665720d0a,{'ssh': 95}
PARTIAL_00017_mut_008,4996,ssh,unknown,20.0,False,partial_banner,truncation_header_reorder,hard,0.05,Honeypot behavior detected,5353482d322e302d64726f70626561,{'ssh': 95}
PARTIAL_00076_mut_010,5474,ftp,unknown,25.0,False,partial_banner,truncation_case_mutation,evil,0.03,Low behavioral consistency (50): likely honeypot or protocol mismatch,323230,{'ftp': 35}
PARTIAL_00133_mut_006,107,smtp,unknown,19.0,False,partial_banner,mid_header_eof_truncation,evil,0.02,Low behavioral consistency (50): likely honeypot or protocol mismatch,48,{'unknown': 1}
CONFUSE_00727,8443,https,ssh,81.0,False,protocol_confusion,https_pretending,evil,0.06,normal decision,5353482d322e302d5365637572655365727665720d0a046fe9,{'ssh': 95}
PARTIAL_00017_mut_009,5045,ssh,unknown,20.0,False,partial_banner,truncation_timing,evil,0.05,Honeypot behavior detected,5353482d322e302d64726f70626561,{'ssh': 95}
PARTIAL_00076_mut_011,5360,ftp,unknown,25.0,False,partial_banner,truncation_timing,evil,0.03,Low behavioral consistency (50): likely honeypot or protocol mismatch,323230,{'ftp': 35}
